"","muni.no","muni.name","2001month1","2001month2","2001month3","2001month4","2001month5","2001month6","2001month7","2001month8","2001month9","2001month10","2001month11","2001month12","2002month1","2002month2","2002month3","2002month4","2002month5","2002month6","2002month7","2002month8","2002month9","2002month10","2002month11","2002month12","2003month1","2003month2","2003month3","2003month4","2003month5","2003month6","2003month7","2003month8","2003month9","2003month10","2003month11","2003month12","2004month1","2004month2","2004month3","2004month4","2004month5","2004month6","2004month7","2004month8","2004month9","2004month10","2004month11","2004month12","2005month1","2005month2","2005month3","2005month4","2005month5","2005month6","2005month7","2005month8","2005month9","2005month10","2005month11","2005month12","2006month1","2006month2","2006month3","2006month4","2006month5","2006month6","2006month7","2006month8","2006month9","2006month10","2006month11","2006month12","2007month1","2007month2","2007month3","2007month4","2007month5","2007month6","2007month7","2007month8","2007month9","2007month10","2007month11","2007month12","2008month1","2008month2","2008month3","2008month4","2008month5","2008month6","2008month7","2008month8","2008month9","2008month10","2008month11","2008month12","2009month1","2009month2","2009month3","2009month4","2009month5","2009month6","2009month7","2009month8","2009month9","2009month10","2009month11","2009month12","2010month1","2010month2","2010month3","2010month4","2010month5","2010month6","2010month7","2010month8","2010month9","2010month10","2010month11","2010month12","2011month1","2011month2","2011month3","2011month4","2011month5","2011month6","2011month7","2011month8","2011month9","2011month10","2011month11","2011month12","2012month1","2012month2","2012month3","2012month4","2012month5","2012month6","2012month7","2012month8","2012month9","2012month10","2012month11","2012month12","2013month1","2013month2","2013month3","2013month4","2013month5","2013month6","2013month7","2013month8","2013month9","2013month10","2013month11","2013month12","2014month1","2014month2","2014month3","2014month4","2014month5","2014month6","2014month7","2014month8","2014month9","2014month10","2014month11","2014month12"
"5237",510525,"Lucas do Rio Verde",0,0,0,4,0,7,0,5,10,31,0,0,0,0,0,16,20,19,13,2,22,9,4,0,0,0,0,1,12,8,8,23,119,1,1,2,0,0,0,3,36,26,31,10,58,36,5,3,0,0,0,12,12,18,21,10,56,10,0,0,2,0,0,1,3,3,26,27,12,0,0,0,0,0,0,0,0,0,9,6,33,8,1,0,1,0,0,0,4,1,4,17,3,17,0,0,1,0,0,0,3,11,2,1,5,4,0,0,0,0,0,0,0,2,4,15,12,1,0,0,0,0,1,0,13,5,4,10,33,3,0,0,0,0,0,0,0,0,1,23,6,1,0,1,0,0,0,0,2,1,1,6,4,3,0,0,0,0,0,0,6,12,2,4,6,1,0,0
"5238",510530,"Luciára",0,0,0,0,4,2,6,8,79,1,0,0,0,0,0,0,1,2,14,20,109,30,1,1,0,0,0,0,4,14,9,23,79,16,0,0,0,0,0,0,1,17,7,9,164,11,2,0,0,0,0,0,1,4,18,19,130,26,2,0,0,0,0,0,1,5,17,20,81,5,8,0,0,0,0,0,5,25,14,193,404,40,1,0,0,0,0,0,0,1,7,50,147,68,0,0,0,0,3,0,0,0,7,3,29,2,0,0,0,0,0,4,10,14,31,251,408,7,0,0,0,0,0,0,1,4,0,3,97,2,0,0,0,0,0,1,1,3,8,15,160,35,0,0,0,0,0,0,1,11,6,16,46,22,3,0,0,0,0,0,2,9,17,47,74,56,0,0
"5239",510550,"Vila Bela da Santíssima Trindade",0,1,0,0,0,0,11,105,55,131,21,0,0,0,0,0,0,15,33,69,355,485,124,7,1,0,0,0,3,8,47,136,127,359,61,2,0,2,9,1,9,37,34,39,357,379,64,11,2,4,6,18,3,12,14,110,212,107,22,11,4,2,2,2,7,9,41,131,172,41,38,0,3,0,3,1,2,23,9,78,249,140,28,5,0,2,0,1,7,2,9,52,174,178,46,22,9,0,0,0,2,2,4,12,39,51,45,7,0,2,0,3,0,2,10,194,220,95,31,14,1,0,0,2,5,8,2,84,135,45,9,3,1,0,0,0,1,0,2,54,173,62,5,5,0,0,4,1,0,0,5,6,56,67,20,0,1,0,1,0,0,2,3,5,21,82,9,6
"5240",510558,"Marcelândia",0,2,0,0,2,2,12,37,59,45,0,0,2,0,3,1,4,21,9,274,143,91,6,24,0,0,0,1,1,72,127,78,285,10,25,2,0,0,3,3,12,56,194,149,725,72,4,4,1,0,2,5,2,14,48,189,295,125,17,0,13,0,0,0,7,64,65,64,417,15,19,0,1,0,3,2,6,30,1,140,1076,211,6,5,3,0,0,1,2,11,3,12,8,44,7,0,0,0,0,0,0,1,8,6,5,14,0,1,0,0,0,0,0,0,76,106,195,61,6,6,3,2,1,0,6,15,2,176,272,21,0,4,1,1,0,0,4,41,31,53,81,58,0,6,2,0,0,0,6,29,7,47,142,21,0,5,4,0,0,0,3,44,88,76,120,137,26,2
"5241",510560,"Matupá",0,0,0,0,0,0,2,80,3,0,0,0,0,0,0,0,0,13,17,277,79,30,4,0,0,0,0,0,0,4,30,43,180,3,0,0,0,0,0,0,0,12,47,28,257,23,2,0,0,0,0,0,0,7,10,156,226,15,3,1,1,0,0,0,1,3,23,60,189,3,2,0,0,0,0,1,2,11,23,282,409,22,1,0,0,0,0,0,0,2,3,8,48,38,1,0,0,0,0,0,0,1,4,0,4,4,1,0,0,0,1,0,0,10,46,433,396,8,0,0,0,0,0,0,0,0,2,6,72,14,2,0,0,0,0,0,2,1,1,38,60,3,2,0,0,0,0,0,0,0,0,1,36,9,0,0,0,0,0,0,0,2,2,6,36,21,4,0
"5242",510562,"Mirassol d'Oeste",0,0,0,0,0,0,0,9,5,2,0,0,0,0,0,0,0,0,2,4,21,13,0,1,0,0,0,0,0,2,1,4,22,19,11,0,0,0,0,0,0,2,3,0,47,61,0,0,0,0,0,0,0,0,0,1,13,18,0,0,0,0,0,0,0,6,1,1,9,0,3,0,0,0,0,1,0,2,1,10,51,4,0,0,0,0,0,0,1,0,0,2,14,5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,4,10,17,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,21,1,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
"5243",510590,"Nobres",0,0,0,0,0,0,1,14,25,9,2,0,0,0,0,0,0,7,8,39,37,40,1,1,0,0,0,0,0,34,44,82,44,12,3,0,0,0,0,7,4,25,10,17,147,22,0,0,0,1,0,0,5,1,14,37,56,29,1,0,1,1,0,0,4,3,9,52,13,3,2,0,1,0,0,0,0,1,5,32,140,34,0,0,0,0,0,0,0,2,9,19,20,13,0,1,0,0,0,2,0,0,4,12,0,0,0,0,3,0,0,0,2,1,10,32,192,15,0,0,0,0,0,0,0,1,0,0,130,2,2,5,0,0,0,0,2,4,1,1,177,25,2,1,1,0,0,0,0,0,1,8,21,1,5,2,0,0,0,0,1,1,14,7,11,23,15,1
"5244",510600,"Nortelândia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1,0,0,0,0,0,2,1,1,1,4,6,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,1,0,5,3,2,2,0,0,0,0,5,1,0,3,4,7,1,0,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,17,10,3,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5245",510610,"Nossa Senhora do Livramento",0,0,0,0,1,0,1,15,20,21,1,0,0,0,0,0,0,1,11,9,30,62,12,2,0,0,0,1,1,3,6,27,35,20,3,0,0,0,0,0,0,0,6,9,58,121,0,1,0,1,0,1,0,0,3,152,18,13,1,2,0,0,0,0,0,0,0,4,20,1,4,0,0,0,0,0,1,3,9,19,119,87,1,0,0,0,0,0,0,0,3,47,36,25,2,0,0,0,0,0,0,0,2,3,6,11,1,0,1,0,0,0,1,0,7,59,155,82,0,0,0,0,0,0,0,1,0,9,46,8,7,0,0,0,0,0,0,0,0,5,20,12,4,0,0,0,0,0,2,0,3,25,23,4,2,0,0,0,0,0,0,1,1,3,12,11,5,0
"5246",510615,"Nova Bandeirantes",0,0,0,0,0,1,0,27,3,4,0,0,0,0,0,2,0,6,220,231,58,12,3,0,1,0,0,1,0,25,321,371,284,9,8,0,0,0,0,0,0,0,201,412,544,4,1,1,0,0,0,0,0,2,221,1030,533,35,4,0,0,0,0,0,0,9,93,536,458,66,1,0,0,0,0,0,0,1,11,653,436,196,5,2,2,0,0,1,2,5,37,402,238,40,1,0,0,0,0,0,0,3,20,76,157,75,2,2,0,0,0,0,4,5,52,327,255,43,0,0,0,0,0,0,0,0,4,2,118,20,0,0,0,0,0,0,0,1,12,80,214,26,0,1,0,0,0,0,0,2,4,38,159,16,0,2,0,0,8,2,0,0,16,144,105,13,0,0
"5247",510617,"Nova Nazaré",0,0,0,0,0,0,1,28,25,2,0,0,0,0,0,0,1,2,12,49,117,9,0,5,0,0,0,1,0,1,9,44,179,2,3,1,0,0,0,0,0,4,5,45,126,10,0,0,0,0,0,0,0,2,2,147,63,30,0,0,0,0,0,0,1,0,8,16,29,7,15,0,0,0,0,0,0,0,5,301,281,7,1,0,0,0,0,0,0,0,1,7,11,38,0,0,0,0,0,0,0,0,0,61,2,1,0,0,0,0,0,0,7,5,31,466,274,7,3,0,0,0,0,0,0,1,2,7,51,5,0,0,0,0,0,0,0,1,20,158,232,4,0,0,0,0,0,0,0,1,2,19,22,4,0,0,0,0,0,0,0,0,18,268,155,51,1,0
"5248",510618,"Nova Lacerda",0,0,0,0,0,0,5,26,12,35,0,0,0,0,0,0,0,1,3,6,167,99,6,0,2,0,0,0,0,0,6,117,67,41,5,0,0,0,0,0,0,7,28,24,94,117,9,13,0,0,0,0,6,6,1,32,108,47,9,0,0,0,0,0,0,0,7,23,152,5,15,0,0,0,0,2,1,4,14,65,163,36,0,0,0,0,0,0,0,1,4,5,46,43,4,0,1,0,0,0,0,2,0,5,30,17,0,7,0,0,0,2,6,12,5,153,110,53,4,5,0,0,0,0,3,1,3,11,7,10,5,0,0,0,0,0,0,0,6,22,38,24,0,2,0,0,0,2,1,0,1,8,26,12,1,0,0,0,0,0,2,2,6,9,18,34,1,0
"5249",510619,"Nova Santa Helena",0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,7,36,77,43,57,5,0,0,0,0,0,0,4,1,38,53,0,7,7,0,0,0,0,3,32,32,4,90,33,3,1,0,0,0,1,1,2,5,25,79,29,4,0,0,0,0,0,0,0,7,4,15,9,10,0,0,0,0,0,0,0,0,1,136,11,3,1,0,0,0,1,0,7,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,9,4,2,0,2,0,0,0,3,2,6,0,17,8,0,0,0,0,0,1,1,1,2,0,14,9,1,0,0,0,0,0,2,18,6,1,3,1,1,0,0,0,0,0,4,8,0,0,6,14,2,0
"5250",510620,"Nova Brasilândia",0,0,0,0,0,0,0,5,2,7,0,0,0,0,0,0,0,1,2,12,38,15,3,0,0,0,0,4,1,6,4,11,29,4,3,0,0,0,0,0,0,5,0,10,61,29,1,0,0,0,0,0,0,1,3,6,31,15,1,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,1,1,0,5,33,45,9,0,0,0,0,0,0,1,0,0,12,37,21,0,0,0,0,0,0,0,1,2,1,14,3,0,0,0,0,0,0,0,2,19,75,146,15,0,0,0,0,0,0,0,0,0,2,10,4,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,35,1,10,2,0,0,0,0,0,0,0,0,1,4,15,10,0,0
"5251",510621,"Nova Canaã do Norte",0,0,0,0,0,0,0,22,29,19,0,0,0,0,0,0,0,16,51,11,87,31,11,1,1,0,0,0,29,43,132,95,166,16,12,2,0,0,0,0,4,46,67,83,214,36,32,8,2,0,0,0,4,4,7,50,208,65,11,0,0,0,0,0,0,13,22,81,84,13,21,0,0,0,0,0,2,11,34,20,149,109,1,1,0,0,0,0,0,8,27,28,40,19,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,0,0,6,0,8,6,14,0,1,0,0,0,0,0,1,7,2,28,8,0,0,0,0,0,0,1,1,4,20,4,4,4,0,0,0,0,0,1,2,1,24,21,4,0,2,0,0,0,0,0,20,3,0,17,34,2,0
"5252",510622,"Nova Mutum",0,0,0,0,2,36,5,11,34,49,2,0,0,0,0,0,37,103,102,27,145,90,13,7,0,0,0,7,67,117,251,51,231,81,19,7,0,0,4,19,71,270,240,55,283,154,19,2,1,2,0,10,81,36,61,23,100,60,14,1,0,0,0,0,3,79,137,27,45,4,12,0,1,0,0,4,7,38,45,16,101,46,12,1,0,0,0,1,3,10,43,21,61,32,8,0,4,0,1,0,7,8,3,2,7,14,1,0,0,1,3,10,14,13,53,14,23,8,14,2,0,1,0,0,42,51,13,2,5,3,2,0,0,3,1,5,23,20,16,27,68,9,2,3,8,0,0,0,6,17,31,1,9,0,0,0,0,0,0,0,7,21,2,5,7,27,1,0
"5253",510623,"Nova Olímpia",0,0,0,0,1,0,0,15,5,9,0,0,0,0,0,0,0,1,1,8,27,27,0,1,0,0,0,0,0,5,2,13,8,9,5,0,0,0,0,2,0,0,6,17,6,6,1,0,0,0,0,1,0,4,10,31,7,6,2,0,0,0,0,0,2,10,13,10,7,0,6,0,0,0,0,0,0,0,2,9,4,2,0,0,0,0,0,0,0,4,2,7,4,4,0,0,0,0,0,0,0,0,1,4,5,2,0,0,0,0,0,2,2,2,12,4,23,2,2,1,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,3,1,9,0,0
"5254",510624,"Nova Ubiratã",0,0,0,3,5,38,2,77,35,122,5,0,1,0,3,26,145,216,125,213,477,255,77,10,2,3,3,28,178,540,415,314,665,82,93,12,2,0,9,11,218,682,720,288,838,286,54,22,1,5,1,39,265,107,153,346,486,266,5,2,24,0,1,0,7,176,154,147,365,33,44,0,0,0,3,23,75,229,145,377,686,122,14,2,0,0,0,0,2,65,141,50,61,237,43,4,7,0,2,0,14,147,109,31,16,60,20,0,1,0,1,14,23,21,29,231,401,188,19,8,1,0,0,0,28,85,10,28,325,25,14,3,0,1,0,1,7,69,107,18,356,39,5,27,0,0,1,0,44,46,36,17,101,55,1,0,2,0,0,3,4,42,39,226,160,126,0,3
"5255",510625,"Nova Xavantina",0,0,0,0,0,0,6,31,55,16,0,0,0,0,0,2,0,2,49,7,53,14,9,0,1,0,2,4,0,19,25,28,53,23,3,0,0,0,0,1,0,3,0,1,101,31,8,0,0,0,0,0,1,6,7,38,128,38,3,0,1,0,0,0,7,4,5,7,13,5,1,0,0,0,0,0,0,5,19,41,291,28,7,2,0,0,0,0,0,3,0,19,51,24,0,0,0,0,0,0,0,0,2,10,15,2,0,0,0,0,0,0,1,0,5,36,116,22,5,0,1,0,0,0,0,4,3,4,37,12,2,0,0,0,0,0,3,14,11,30,22,6,0,1,0,0,0,0,0,3,0,1,18,5,0,0,0,0,1,0,2,1,7,15,7,76,1,0
"5256",510626,"Novo Mundo",0,0,0,0,0,0,3,105,32,12,0,0,0,0,0,0,0,17,209,413,117,9,1,0,0,0,0,0,0,21,174,318,236,4,0,0,0,0,0,0,0,14,36,371,275,4,0,0,0,0,0,0,0,5,135,692,157,3,0,0,0,0,0,0,0,0,4,159,202,4,0,0,0,0,0,0,0,3,10,307,371,25,0,0,0,0,0,0,0,3,24,100,60,8,1,0,2,0,0,0,0,0,1,10,15,2,0,0,0,1,0,0,0,6,25,333,71,48,0,1,0,0,0,0,0,0,4,9,32,19,0,0,0,0,0,0,0,3,5,11,45,3,0,0,0,0,0,0,0,6,3,3,29,1,0,0,0,0,0,0,0,2,8,17,36,14,0,0
"5257",510627,"Novo Horizonte do Norte",0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,1,0,0,21,21,40,1,0,0,0,0,0,0,8,0,14,14,6,0,0,0,0,0,1,0,1,6,15,26,15,2,0,0,0,0,0,0,0,7,20,4,27,0,0,0,0,0,0,0,1,0,0,18,15,0,0,0,0,0,0,0,0,0,2,10,10,0,0,0,0,0,0,2,0,4,0,3,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"5258",510628,"Novo São Joaquim",0,0,0,1,0,0,2,13,65,12,0,0,0,0,0,0,1,0,12,33,50,26,4,0,2,0,0,0,0,37,0,12,42,16,4,0,0,0,0,0,0,43,22,26,80,44,5,0,0,1,0,0,0,7,19,32,21,24,2,0,0,0,1,0,2,3,21,35,14,0,1,0,0,0,0,2,3,4,11,55,109,14,1,0,0,0,0,0,0,3,7,25,44,6,0,0,1,0,0,0,0,3,12,31,13,5,0,0,0,0,1,1,1,2,4,16,132,25,0,0,0,0,0,0,3,0,0,17,26,1,2,0,0,0,0,2,1,5,5,20,17,14,0,1,1,0,0,0,0,0,11,5,7,2,3,0,0,0,0,0,0,0,14,11,12,8,3,2
"5259",510629,"Paranaíta",0,0,0,0,0,0,1,46,19,5,0,0,0,0,0,0,0,10,73,194,89,17,0,0,0,0,0,0,0,16,79,219,119,1,2,0,0,0,0,0,0,10,87,408,245,12,0,0,0,0,0,2,3,6,88,480,241,8,5,0,0,0,0,0,0,1,20,202,213,10,0,0,0,0,0,1,0,0,3,259,214,62,7,0,0,0,0,0,0,0,4,5,35,8,1,0,0,0,0,0,1,0,4,2,19,11,0,0,0,0,0,0,0,1,19,333,97,21,0,0,0,0,0,0,0,0,0,18,8,2,0,0,0,0,0,0,1,0,1,3,22,0,0,0,0,0,0,0,0,0,10,8,11,0,0,0,0,0,0,0,0,0,0,44,25,5,1,0
"5260",510630,"Paranatinga",2,0,0,1,15,6,33,84,97,59,1,0,0,0,3,8,21,39,175,191,313,191,23,3,2,2,2,3,6,114,224,186,455,165,43,2,1,0,1,4,24,149,204,332,862,205,55,18,0,0,0,1,24,34,140,217,411,323,7,0,4,0,1,0,12,40,121,115,261,15,93,0,2,1,9,10,13,54,173,466,915,247,15,0,3,2,0,0,3,22,62,102,131,122,14,0,6,0,1,0,2,5,32,41,30,19,5,6,2,0,1,8,51,60,113,513,1029,118,8,4,0,0,0,1,5,17,21,68,181,49,11,0,0,0,0,0,15,23,54,457,418,51,0,18,0,0,0,0,5,7,41,82,214,21,2,2,4,0,1,1,4,42,64,274,175,73,5,0
"5261",510631,"Novo Santo Antônio",0,0,0,0,0,0,0,29,111,7,0,0,0,0,0,0,0,0,17,9,51,77,0,0,0,0,0,0,4,1,2,8,214,37,3,0,0,0,0,1,0,4,16,14,38,72,1,2,0,0,0,0,1,7,0,3,290,53,0,0,0,0,0,0,1,1,13,12,114,5,9,0,0,0,0,0,11,4,13,191,233,51,0,0,0,0,0,0,0,0,0,13,21,86,5,0,0,0,0,0,0,0,2,10,24,6,2,2,0,0,0,0,3,6,41,184,661,15,0,0,0,0,0,0,0,0,0,2,20,3,2,0,0,0,0,0,1,0,6,44,218,54,8,0,0,0,0,0,2,5,0,1,69,21,0,0,0,0,0,0,0,4,7,4,106,46,0,0
"5262",510637,"Pedra Preta",0,0,0,0,0,0,0,8,21,2,0,0,0,0,0,0,0,1,1,39,33,17,0,0,2,0,0,0,3,2,6,42,44,16,0,0,0,0,0,1,0,7,1,24,30,60,1,0,0,1,0,0,0,1,5,23,8,4,0,0,0,0,0,0,0,3,3,6,12,1,0,0,0,0,2,3,0,1,3,36,181,21,0,0,0,0,0,0,0,0,0,2,23,6,3,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,2,4,61,770,9,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,7,9,6,0,0
"5263",510642,"Peixoto de Azevedo",0,0,0,0,0,0,10,109,59,3,0,0,0,0,0,0,1,8,38,520,258,44,1,0,0,0,0,0,0,3,132,84,422,4,3,0,0,0,0,0,1,12,73,212,639,22,2,1,0,0,0,0,0,2,29,131,619,60,8,0,7,0,0,0,0,3,63,200,394,32,7,0,1,0,0,0,2,14,82,204,772,158,9,0,0,0,0,0,0,3,46,27,117,104,0,0,0,0,0,0,0,6,29,24,15,10,3,0,0,0,0,0,0,10,91,550,241,31,1,0,0,0,0,0,0,8,10,45,108,37,1,0,0,2,0,0,0,7,33,123,198,8,0,3,0,0,0,0,0,9,21,37,116,17,0,0,0,0,0,0,0,1,22,71,79,48,4,0
"5264",510645,"Planalto da Serra",0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,4,13,1,0,0,0,0,0,0,0,5,3,5,25,7,1,0,0,0,0,0,1,3,3,4,53,3,0,0,0,0,0,0,0,1,0,0,26,3,0,0,1,0,0,0,0,2,0,7,17,2,0,0,0,0,1,0,0,4,3,40,88,27,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,0,57,12,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,2,0,1,28,0,1,0,0,0,0,0,0,0,3,9,4,14,9,1,0
"5265",510650,"Poconé",1,0,0,1,0,1,0,113,133,143,10,0,0,0,0,0,0,2,5,9,59,161,417,11,1,0,0,0,0,12,6,8,24,38,3,3,0,0,0,0,1,7,2,18,100,133,15,9,0,0,0,2,1,1,6,153,65,68,8,0,0,0,0,0,1,3,0,15,22,6,20,0,0,0,0,0,0,0,2,34,274,140,3,4,0,1,0,0,1,0,2,22,61,257,10,42,66,0,0,0,0,0,1,2,10,24,8,4,0,0,0,0,0,6,14,114,477,203,42,492,34,2,0,0,0,7,0,10,95,147,206,27,18,1,3,0,1,2,8,11,92,22,33,0,0,0,0,0,0,0,1,49,298,128,87,152,0,0,0,0,0,0,3,2,2,29,4,0
"5266",510665,"Pontal do Araguaia",0,0,0,1,3,1,2,6,14,9,0,0,0,0,0,0,0,5,3,0,11,24,21,2,0,0,0,0,0,0,47,6,28,29,0,0,0,0,1,1,1,11,4,2,14,25,4,4,0,0,0,2,2,1,1,18,18,19,0,1,4,0,0,1,0,1,1,3,10,3,8,2,0,0,0,0,0,3,0,3,39,14,0,0,0,0,0,0,3,0,3,0,10,8,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,5,18,0,1,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,8,1,1,2,0,0,0,0,0,0,0,0,3,3,5,0
"5267",510670,"Ponte Branca",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,1,0,10,4,1,0,0,0,0,0,1,3,0,2,12,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"5268",510675,"Pontes e Lacerda",0,0,0,0,0,0,0,34,78,120,6,2,1,1,1,2,0,0,6,10,160,238,107,6,7,0,0,1,0,2,17,58,130,154,53,0,3,2,0,0,0,0,11,100,131,256,23,3,0,0,0,2,0,1,12,16,71,86,16,2,2,0,0,0,3,15,17,19,81,5,37,0,0,0,2,0,4,4,1,112,123,92,6,8,0,2,0,0,0,1,2,42,136,110,15,5,1,0,0,3,1,0,0,4,2,42,7,0,1,0,0,0,1,5,0,187,177,21,9,20,0,0,0,0,0,2,3,2,33,13,7,0,0,0,0,3,4,2,1,8,30,9,8,1,1,0,0,1,1,0,2,5,8,5,3,3,1,0,0,0,0,0,3,4,21,21,11,2
"5269",510677,"Porto Alegre do Norte",0,0,0,0,0,0,0,34,22,1,0,0,0,0,0,0,2,7,19,313,153,40,10,0,0,0,0,0,1,14,27,10,164,5,1,0,0,0,0,2,0,42,36,75,243,39,4,0,0,0,0,0,0,1,22,35,142,39,2,0,0,0,0,0,0,11,6,19,128,10,1,2,0,0,0,0,1,9,33,63,290,153,0,0,0,0,0,0,0,1,5,38,44,103,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,8,19,194,455,6,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,4,2,13,77,169,15,0,0,1,0,0,0,0,9,3,9,31,9,4,0,0,0,0,1,9,35,45,13,59,59,10,1
"5270",510680,"Porto dos Gaúchos",0,1,0,1,6,20,18,29,54,35,0,0,0,0,0,4,16,129,158,103,252,168,30,3,5,1,0,14,73,261,442,402,273,87,27,5,0,0,7,16,125,442,357,269,580,230,11,1,0,0,0,3,21,33,80,276,831,201,11,2,0,0,0,1,10,83,32,75,146,8,16,0,0,0,0,11,29,114,77,119,519,159,2,0,0,0,0,0,0,3,116,19,34,200,4,1,1,0,0,0,2,19,37,42,35,34,1,2,0,1,1,0,16,61,66,122,75,61,9,5,1,0,0,4,6,15,8,7,22,35,9,0,0,0,0,1,3,86,25,26,107,10,2,5,0,0,0,0,3,15,7,2,75,25,0,0,0,0,0,0,2,63,53,51,35,39,2,1
"5271",510682,"Porto Esperidião",0,0,0,2,0,0,13,17,18,62,5,0,1,0,0,1,0,3,12,11,95,115,29,1,2,0,0,0,3,1,1,20,64,58,15,5,0,1,1,0,0,2,21,13,118,106,13,7,0,0,0,1,0,1,3,7,74,47,2,0,0,0,0,0,0,14,1,22,76,10,8,0,0,0,0,0,0,2,0,67,58,42,2,0,0,0,0,0,0,3,2,5,60,27,8,2,10,0,0,0,0,0,0,0,8,17,3,0,2,1,0,0,0,1,14,181,66,17,3,35,0,0,1,0,1,0,0,9,14,25,10,2,0,0,0,0,0,0,2,3,25,7,2,1,3,0,1,0,0,3,1,5,36,6,10,2,1,0,0,0,0,1,0,1,11,21,4,0
"5272",510685,"Porto Estrela",0,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,1,0,52,51,11,0,0,0,0,0,0,5,6,0,2,9,3,0,0,0,0,2,0,7,6,4,20,18,3,0,0,0,0,0,0,0,0,40,19,8,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,2,2,15,2,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,18,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,0,0,2,0,0,0,0
"5273",510700,"Poxoréo",0,0,0,0,0,2,15,15,27,11,0,0,0,0,0,0,0,0,7,65,39,23,3,0,0,0,0,0,3,13,15,46,48,25,1,0,0,0,0,0,0,17,6,18,86,54,3,0,0,0,0,0,1,4,6,50,28,19,0,0,0,0,0,0,4,3,13,21,31,4,2,0,0,0,0,0,0,17,22,70,131,31,0,0,0,0,0,0,0,1,2,42,67,29,0,1,0,0,0,0,0,0,3,16,7,4,2,0,0,0,0,0,0,6,18,78,373,19,4,1,0,0,0,0,0,2,1,26,78,3,0,0,0,0,0,0,3,3,1,32,42,5,0,0,0,0,0,0,0,1,1,36,15,0,2,0,0,0,0,0,0,3,6,49,29,34,0,0
