location_id,year_id,GBD_mean,JRF_admin,bias_term
NPL,2006,0.84396237,0.89,0.948272326
NPL,2007,0.84770596,0.82,1.033787756
NPL,2008,0.85208809,0.82,1.039131817
NPL,2009,0.85668778,0.89,0.962570539
NPL,2010,0.86261064,0.82,1.051964195
NPL,2011,0.86902553,0.92,0.944592967
NPL,2012,0.87411159,0.9,0.9712351
NPL,2013,0.87876618,0.92,0.95518063
NPL,2014,0.88270152,0.92,0.959458174
NPL,2015,0.88602829,0.91,0.973657462
NZL,1980,0.71403658,0.76,0.939521816
NZL,1981,0.72078359,0.72,1.001088319
NZL,1982,0.72752798,0.73,0.996613671
NZL,1983,0.73435241,0.73,1.005962205
NZL,1984,0.74194914,0.83,0.893914627
NZL,1985,0.74802589,0.72,1.038924847
NZL,1986,0.75500065,0.7,1.078572357
NZL,1987,0.76341683,0.67,1.139428104
NZL,1988,0.77385134,0.69,1.121523681
NZL,1989,0.78615713,NA,NA
NZL,1990,0.79828513,0.9,0.886983478
NZL,1991,0.80707783,0.81,0.996392383
NZL,1992,0.8158952,0.81,1.007278025
NZL,1993,0.82503283,NA,NA
NZL,1994,0.83406407,0.84,0.992933417
NZL,1995,0.84285122,0.89,0.947023843
NZL,1996,0.84954488,NA,NA
NZL,1997,0.85565525,0.86,0.994947965
NZL,1998,0.8611607,0.81,1.063161358
NZL,1999,0.86841077,0.88,0.98683042
NZL,2000,0.87481803,0.9,0.972020033
NZL,2001,0.88014221,0.9,0.977935789
NZL,2002,0.88474876,NA,NA
NZL,2003,0.88916242,NA,NA
NZL,2004,0.8933534,NA,NA
NZL,2005,0.89732891,0.89,1.00823473
NZL,2006,0.90128994,0.89,1.012685326
NZL,2007,0.90532142,0.88,1.028774341
NZL,2008,0.90951049,0.89,1.021921899
NZL,2009,0.9137271,0.92,0.99318163
NZL,2010,0.91754395,0.93,0.986606398
NZL,2011,0.92079586,0.95,0.9692588
NZL,2012,0.92334062,0.93,0.992839376
NZL,2013,0.92556798,0.92,1.006052152
NZL,2014,0.92768455,0.93,0.997510269
NZL,2015,0.92969108,0.92,1.010533783
OMN,1980,0.39757726,0.18,2.208762556
OMN,1981,0.43062219,0.19,2.266432579
OMN,1982,0.47837305,0.24,1.993221042
OMN,1983,0.53928041,0.31,1.739614226
OMN,1984,0.60993522,0.45,1.3554116
OMN,1985,0.68448806,0.6,1.140813433
OMN,1986,0.75556505,0.82,0.921420793
OMN,1987,0.81613505,0.89,0.917005674
OMN,1988,0.86450195,0.9,0.960557722
OMN,1989,0.90169543,0.98,0.920097378
OMN,1990,0.92793185,0.98,0.946869235
OMN,1991,0.94635797,0.95,0.996166284
OMN,1992,0.95988482,0.99,0.969580626
OMN,1993,0.96890074,0.97,0.998866742
OMN,1994,0.97549254,0.97,1.005662412
OMN,1995,0.98035103,0.99,0.990253566
OMN,1996,0.9839716,0.99,0.993910707
OMN,1997,0.98639894,0.99,0.996362566
OMN,1998,0.98760569,0.99,0.997581505
OMN,1999,0.98802072,0.99,0.998000727
OMN,2000,0.98816878,0.99,0.998150283
OMN,2001,0.98812169,0.99,0.998102717
OMN,2002,0.98795378,0.99,0.997933111
OMN,2003,0.98779196,0.99,0.997769657
OMN,2004,0.98764849,0.99,0.997624737
OMN,2005,0.98749804,0.99,0.997472768
OMN,2006,0.98731273,0.98,1.007461969
OMN,2007,0.98727113,0.99,0.997243566
OMN,2008,0.98723608,0.99,0.997208162
OMN,2009,0.9871437,0.98,1.00728949
OMN,2010,0.98715687,0.99,0.997128152
OMN,2011,0.98740858,0.99,0.997382404
OMN,2012,0.98758447,0.98,1.007739255
OMN,2013,0.98786455,0.98,1.008025051
OMN,2014,0.98825055,0.99,0.998232879
OMN,2015,0.98863119,0.99,0.998617364
PAK,1980,0.22573392,0.02,11.286696
PAK,1981,0.23613761,0.03,7.871253667
PAK,1982,0.25302312,0.05,5.0604624
PAK,1983,0.27574384,0.15,1.838292267
PAK,1984,0.3020952,0.44,0.68658
PAK,1985,0.32895127,0.3,1.096504233
PAK,1986,0.35800028,0.56,0.639286214
PAK,1987,0.38669434,0.62,0.623700548
PAK,1988,0.41435632,0.64,0.64743175
PAK,1989,0.44191149,0.73,0.605358205
PAK,1990,0.46800911,0.83,0.563866398
PAK,1991,0.49198994,0.81,0.607394988
PAK,1992,0.5134508,0.78,0.658270256
PAK,1993,0.53202993,0.74,0.718959365
PAK,1994,0.54822206,0.64,0.856596969
PAK,1995,0.56360275,0.58,0.971728879
PAK,1996,0.57878321,0.77,0.751666506
PAK,1997,0.59003741,0.74,0.797347851
PAK,1998,0.59850514,0.79,0.757601443
PAK,1999,0.6052053,0.8,0.756506625
PAK,2000,0.61305052,0.78,0.785962205
PAK,2001,0.62241584,0.76,0.818968211
PAK,2002,0.63281804,0.68,0.930614765
PAK,2003,0.64549643,0.67,0.963427507
PAK,2004,0.65993959,0.65,1.015291677
PAK,2005,0.67637348,0.8,0.84546685
PAK,2006,0.6935041,0.83,0.835547108
PAK,2007,0.70753843,0.83,0.85245594
PAK,2008,0.71686,0.73,0.982
PAK,2009,0.72582906,0.85,0.853916541
PAK,2010,0.73333812,0.88,0.833338773
PAK,2011,0.73799968,0.89,0.829213124
PAK,2012,0.74391353,0.89,0.835857899
PAK,2013,0.74895328,0.66,1.134777697
PAK,2014,0.75281554,0.7,1.075450771
PAK,2015,0.75663793,0.75,1.008850573
PAN,1980,0.56367904,0.7,0.805255771
PAN,1981,0.57763952,0.72,0.802277111
PAN,1982,0.59398323,0.6,0.98997205
PAN,1983,0.61412042,0.85,0.722494612
PAN,1984,0.63396209,0.66,0.960548621
PAN,1985,0.65688556,0.73,0.899843233
PAN,1986,0.68151379,0.71,0.959878577
PAN,1987,0.70745122,0.73,0.96911126
PAN,1988,0.73311669,0.71,1.032558718
PAN,1989,0.75864327,0.7,1.0837761
PAN,1990,0.7834906,0.86,0.911035581
PAN,1991,0.80475324,0.82,0.98140639
PAN,1992,0.82276851,0.76,1.082590145
PAN,1993,0.83800101,0.82,1.021952451
PAN,1994,0.84791028,0.83,1.021578651
PAN,1995,0.85388458,0.86,0.992889047
PAN,1996,0.85789937,0.92,0.932499315
PAN,1997,0.86011469,0.95,0.905383884
PAN,1998,0.85764879,0.98,0.875151827
PAN,1999,0.84732616,0.92,0.921006696
PAN,2000,0.83614933,0.98,0.853213602
PAN,2001,0.82194114,0.99,0.830243576
PAN,2002,0.80448914,0.99,0.812615293
PAN,2003,0.78496534,0.98,0.800985041
PAN,2004,0.76425302,0.99,0.771972747
PAN,2005,0.74321079,0.88,0.844557716
PAN,2006,0.72876269,0.99,0.736123929
PAN,2007,0.71518677,0.85,0.8413962
PAN,2008,0.70852745,0.86,0.823869128
PAN,2009,0.70579815,0.85,0.830350765
PAN,2010,0.70694733,0.94,0.752071628
PAN,2011,0.70941526,0.87,0.815419839
PAN,2012,0.7148084,0.85,0.840951059
PAN,2013,0.72287565,0.8,0.903594563
PAN,2014,0.73413092,0.8,0.91766365
PAN,2015,0.74845254,0.73,1.025277452
PER,1980,0.31237441,0.16,1.952340063
PER,1981,0.34026161,0.2,1.70130805
PER,1982,0.37305236,0.23,1.621966783
PER,1983,0.40972269,0.23,1.781403
PER,1984,0.45066085,0.28,1.609503036
PER,1985,0.49452642,0.48,1.030263375
PER,1986,0.53851342,0.5,1.07702684
PER,1987,0.58152968,0.43,1.352394605
PER,1988,0.62093627,0.61,1.017928311
PER,1989,0.65551305,0.58,1.130194914
PER,1990,0.68859446,0.72,0.956381194
PER,1991,0.71982449,0.71,1.01383731
PER,1992,0.74993432,0.83,0.903535325
PER,1993,0.77653944,0.87,0.892574069
PER,1994,0.80013639,0.87,0.919697
PER,1995,0.82146406,0.95,0.864699011
PER,1996,0.83924186,0.99,0.847719051
PER,1997,0.85040188,0.98,0.86775702
PER,1998,0.85129362,0.98,0.868666959
PER,1999,0.84252167,0.99,0.85103199
PER,2000,0.82912385,0.98,0.846044745
PER,2001,0.81390601,0.9,0.904340011
PER,2002,0.80018598,0.95,0.842301032
PER,2003,0.78740329,0.94,0.837663074
PER,2004,0.77641869,0.91,0.853207352
PER,2005,0.76892853,0.89,0.86396464
PER,2006,0.76763755,0.94,0.816635691
PER,2007,0.77345049,0.99,0.781263121
PER,2008,0.78563982,0.99,0.793575576
PER,2009,0.8008554,0.92,0.870495
PER,2010,0.8181566,0.93,0.87973828
PER,2011,0.83516216,0.91,0.917760615
PER,2012,0.85117716,0.95,0.895975958
PER,2013,0.8653565,0.88,0.983359659
PER,2014,0.87870556,0.88,0.998529045
PER,2015,0.89139211,0.9,0.990435678
PHL,1980,0.43605274,0.47,0.927771787
PHL,1981,0.45510477,0.54,0.842786611
PHL,1982,0.47726715,0.54,0.883828056
PHL,1983,0.50259703,0.55,0.913812782
PHL,1984,0.53051668,0.36,1.473657444
PHL,1985,0.56273407,0.59,0.953786559
PHL,1986,0.59684008,0.53,1.126113358
PHL,1987,0.63248646,0.72,0.878453417
PHL,1988,0.66680217,0.79,0.84405338
PHL,1989,0.69793487,0.86,0.811552174
PHL,1990,0.72517186,0.88,0.824058932
PHL,1991,0.74668157,0.9,0.829646189
PHL,1992,0.76173466,0.92,0.827972457
PHL,1993,0.7695387,0.89,0.864650225
PHL,1994,0.77155191,0.88,0.876763534
PHL,1995,0.76756322,0.83,0.924774964
PHL,1996,0.75972062,0.9,0.844134022
PHL,1997,0.74678761,0.9,0.829764011
PHL,1998,0.73103124,0.87,0.840265793
PHL,1999,0.72327441,NA,NA
PHL,2000,0.72605687,0.79,0.919059329
PHL,2001,0.73845333,0.79,0.934751051
PHL,2002,0.75805116,0.79,0.95955843
PHL,2003,0.77969444,0.84,0.928207667
PHL,2004,0.80038065,0.88,0.909523466
PHL,2005,0.81740379,0.89,0.918431225
PHL,2006,0.83052164,0.88,0.943774591
PHL,2007,0.84001046,0.87,0.965529264
PHL,2008,0.84648162,0.91,0.930199582
PHL,2009,0.85017389,0.87,0.977211368
PHL,2010,0.85204339,0.79,1.078535937
PHL,2011,0.85362905,0.8,1.067036313
PHL,2012,0.85544086,0.86,0.994698674
PHL,2013,0.85743225,0.94,0.912161968
PHL,2014,0.85897017,0.79,1.087304013
PHL,2015,0.86284918,0.6,1.438081967
PNG,1980,0.29907539,0.32,0.934610594
PNG,1981,0.30825132,0.32,0.963285375
PNG,1982,0.32211581,0.29,1.110744172
PNG,1983,0.34198633,0.27,1.266616037
PNG,1984,0.36842248,0.34,1.083595529
PNG,1985,0.40015155,0.43,0.930585
PNG,1986,0.43471742,0.44,0.987994136
PNG,1987,0.47039598,0.44,1.069081773
PNG,1988,0.50508142,0.48,1.052252958
PNG,1989,0.53590953,0.53,1.011150057
PNG,1990,0.56050169,0.68,0.824267191
PNG,1991,0.5755344,0.68,0.846374118
PNG,1992,0.58113074,0.58,1.001949552
PNG,1993,0.5808965,0.58,1.00154569
PNG,1994,0.5760147,0.61,0.944286393
PNG,1995,0.56778383,0.62,0.915780371
PNG,1996,0.56002617,0.56,1.000046732
PNG,1997,0.55310923,0.45,1.229131622
PNG,1998,0.55135226,0.6,0.918920433
PNG,1999,0.55160952,0.6,0.9193492
PNG,2000,0.554245,0.59,0.939398305
PNG,2001,0.56027251,0.55,1.018677291
PNG,2002,0.57118905,0.61,0.936375492
PNG,2003,0.58507603,0.68,0.860405926
PNG,2004,0.59889627,0.62,0.965961726
PNG,2005,0.60937327,0.61,0.998972574
PNG,2006,0.61401415,0.75,0.818685533
PNG,2007,0.61248374,0.6,1.020806233
PNG,2008,0.60819179,0.52,1.169599596
PNG,2009,0.60398299,0.64,0.943723422
PNG,2010,0.59964621,0.7,0.856637443
PNG,2011,0.5971536,0.61,0.978940328
PNG,2012,0.5964247,0.63,0.946705873
PNG,2013,0.59720045,0.68,0.878235956
PNG,2014,0.59872347,0.62,0.965683016
PNG,2015,0.60219824,0.62,0.971287484
POL,1980,0.94602931,0.96,0.985447198
POL,1981,0.94769835,0.96,0.987185781
POL,1982,0.9488765,0.95,0.998817368
POL,1983,0.94992858,0.95,0.999924821
POL,1984,0.95089316,0.95,1.000940168
POL,1985,0.95183885,0.94,1.012594521
POL,1986,0.95293772,0.95,1.003092337
POL,1987,0.95409358,0.96,0.993847479
POL,1988,0.95522165,0.96,0.995022552
POL,1989,0.95635194,0.96,0.996199938
POL,1990,0.95739555,0.96,0.997287031
POL,1991,0.95844144,0.95,1.008885726
POL,1992,0.95981771,0.95,1.010334432
POL,1993,0.96159536,0.95,1.012205642
POL,1994,0.96384174,0.96,1.004001813
POL,1995,0.96640176,0.96,1.0066685
POL,1996,0.96935624,0.97,0.99933633
POL,1997,0.97238898,0.98,0.992233653
POL,1998,0.97508574,0.98,0.994985449
POL,1999,0.97735405,0.98,0.997300051
POL,2000,0.97932267,0.98,0.999308847
POL,2001,0.98101372,0.98,1.001034408
POL,2002,0.98246777,0.99,0.992391687
POL,2003,0.98368239,0.99,0.993618576
POL,2004,0.98475558,0.99,0.994702606
POL,2005,0.98567837,0.99,0.995634717
POL,2006,0.9864679,0.99,0.996432222
POL,2007,0.98712254,0.99,0.997093475
POL,2008,0.98766583,0.99,0.997642253
POL,2009,0.98815978,0.99,0.998141192
POL,2010,0.98858112,0.99,0.998566788
POL,2011,0.98894453,0.99,0.998933869
POL,2012,0.98927265,0.99,0.999265303
POL,2013,0.98961848,0.99,0.999614626
POL,2014,0.99001271,0.98,1.010217051
POL,2015,0.99038929,0.98,1.010601316
PRI,1980,0.9087255,NA,NA
PRI,1981,0.91566658,NA,NA
PRI,1982,0.92267716,NA,NA
PRI,1983,0.92925769,NA,NA
PRI,1984,0.93534929,NA,NA
PRI,1985,0.94112998,NA,NA
PRI,1986,0.94644368,NA,NA
PRI,1987,0.95116413,NA,NA
PRI,1988,0.95548218,NA,NA
PRI,1989,0.95945883,NA,NA
PRI,1990,0.96301466,NA,NA
PRI,1991,0.96609497,NA,NA
PRI,1992,0.96878833,NA,NA
PRI,1993,0.97110951,NA,NA
PRI,1994,0.97298056,NA,NA
PRI,1995,0.97446293,NA,NA
PRI,1996,0.97559088,NA,NA
PRI,1997,0.9764629,NA,NA
PRI,1998,0.97704589,NA,NA
PRI,1999,0.97749031,NA,NA
PRI,2000,0.97814608,NA,NA
PRI,2001,0.97879213,NA,NA
PRI,2002,0.97938269,NA,NA
PRI,2003,0.9799099,NA,NA
PRI,2004,0.98049021,NA,NA
PRI,2005,0.98107439,NA,NA
PRI,2006,0.98161,NA,NA
PRI,2007,0.98216671,NA,NA
PRI,2008,0.9826957,NA,NA
PRI,2009,0.98324811,NA,NA
PRI,2010,0.9837991,NA,NA
PRI,2011,0.98432767,NA,NA
PRI,2012,0.98488396,NA,NA
PRI,2013,0.98543566,NA,NA
PRI,2014,0.98599583,NA,NA
PRI,2015,0.98657954,NA,NA
PRK,1980,0.55236506,0.5,1.10473012
PRK,1981,0.56740093,0.52,1.091155635
PRK,1982,0.59047776,0.51,1.157799529
PRK,1983,0.62165731,0.52,1.195494827
PRK,1984,0.65983248,0.67,0.984824597
PRK,1985,0.70138776,0.55,1.275250473
PRK,1986,0.74645227,0.61,1.223692246
PRK,1987,0.79181498,0.86,0.920715093
PRK,1988,0.83174485,0.87,0.956028563
PRK,1989,0.86572105,0.97,0.892495928
PRK,1990,0.89109403,0.98,0.909279622
PRK,1991,0.90916485,0.97,0.937283351
PRK,1992,0.92230499,0.9,1.024783322
PRK,1993,0.93402863,0.9,1.037809589
PRK,1994,0.9447782,0.99,0.954321414
PRK,1995,0.95167536,0.96,0.9913285
PRK,1996,0.95765698,0.99,0.967330283
PRK,1997,0.96075141,0.99,0.97045597
PRK,1998,0.95835555,0.37,2.590150135
PRK,1999,0.95234972,0.87,1.094654851
PRK,2000,0.94465303,0.8,1.180816288
PRK,2001,0.93540484,0.62,1.508717484
PRK,2002,0.92506325,0.64,1.445411328
PRK,2003,0.91431922,0.68,1.344587088
PRK,2004,0.91229331,0.72,1.267074042
PRK,2005,0.91087198,0.79,1.153002506
PRK,2006,0.9100036,0.89,1.022475955
PRK,2007,0.90963817,0.92,0.988737141
PRK,2008,0.91095924,0.92,0.990173087
PRK,2009,0.91247874,0.93,0.981159935
PRK,2010,0.91422111,0.93,0.983033452
PRK,2011,0.91609675,0.94,0.974571011
PRK,2012,0.91805434,0.96,0.956306604
PRK,2013,0.92000818,0.93,0.989256108
PRK,2014,0.92189604,0.93,0.991286065
PRK,2015,0.92440706,0.96,0.962924021
PRT,1980,0.74296325,0.73,1.017757877
PRT,1981,0.7519117,0.75,1.002548933
PRT,1982,0.76253217,0.78,0.977605346
PRT,1983,0.77423006,0.79,0.980038051
PRT,1984,0.78693533,0.78,1.008891449
PRT,1985,0.80108565,0.72,1.112618958
PRT,1986,0.8174358,0.81,1.00918
PRT,1987,0.83447897,0.83,1.005396349
PRT,1988,0.85170329,0.81,1.051485543
PRT,1989,0.86913025,0.88,0.987648011
PRT,1990,0.8854143,0.89,0.994847528
PRT,1991,0.9003616,0.96,0.937876667
PRT,1992,0.91220605,0.94,0.970431968
PRT,1993,0.9220174,0.93,0.991416559
PRT,1994,0.93049055,0.97,0.959268608
PRT,1995,0.93646902,0.93,1.006955935
PRT,1996,0.94174302,0.95,0.991308442
PRT,1997,0.94588351,0.94,1.006259053
PRT,1998,0.94891024,0.97,0.978257979
PRT,1999,0.95007861,NA,NA
PRT,2000,0.95117712,0.96,0.9908095
PRT,2001,0.95213228,NA,NA
PRT,2002,0.95322084,0.94,1.014064723
PRT,2003,0.95487309,0.99,0.964518273
PRT,2004,0.95564264,0.95,1.005939621
PRT,2005,0.95693779,0.93,1.028965366
PRT,2006,0.95894819,0.97,0.988606381
PRT,2007,0.96144497,0.97,0.991180381
PRT,2008,0.96428698,0.97,0.994110289
PRT,2009,0.96670967,0.96,1.00698924
PRT,2010,0.96884435,0.98,0.988616684
PRT,2011,0.97070885,0.97,1.000730773
PRT,2012,0.97252566,0.98,0.992373122
PRT,2013,0.97413713,0.98,0.99401748
PRT,2014,0.9755885,0.98,0.995498469
PRT,2015,0.97690761,0.98,0.9968445
PRY,1980,0.50208735,0.17,2.953455
PRY,1981,0.51968002,0.28,1.856000071
PRY,1982,0.53943205,0.34,1.586564853
PRY,1983,0.56022799,0.44,1.273245432
PRY,1984,0.58117265,0.67,0.867421866
PRY,1985,0.599774,0.57,1.052235088
PRY,1986,0.61750209,0.53,1.165098283
PRY,1987,0.63580054,0.58,1.096207828
PRY,1988,0.65544778,0.56,1.170442464
PRY,1989,0.67789972,0.61,1.111311016
PRY,1990,0.70509607,0.8,0.881370088
PRY,1991,0.73133487,0.8,0.914168588
PRY,1992,0.75622058,0.87,0.869219057
PRY,1993,0.77787751,0.78,0.997278859
PRY,1994,0.79773861,0.81,0.984862481
PRY,1995,0.81524664,0.8,1.0190583
PRY,1996,0.83112687,0.8,1.038908588
PRY,1997,0.84487122,0.82,1.030330756
PRY,1998,0.8549571,0.81,1.055502593
PRY,1999,0.86188966,0.77,1.119337221
PRY,2000,0.86912531,0.8,1.086406638
PRY,2001,0.8763907,0.89,0.984708652
PRY,2002,0.88220167,0.87,1.014024908
PRY,2003,0.8875168,0.86,1.031996279
PRY,2004,0.89336377,0.88,1.015186102
PRY,2005,0.89859414,0.87,1.032866828
PRY,2006,0.90345734,0.85,1.062890988
PRY,2007,0.90776002,0.78,1.163794897
PRY,2008,0.91164809,0.76,1.199536961
PRY,2009,0.91543424,0.72,1.271436444
PRY,2010,0.91938645,0.76,1.209719013
PRY,2011,0.92265916,0.76,1.214025211
PRY,2012,0.92579657,0.74,1.251076446
PRY,2013,0.92925638,0.73,1.272953945
PRY,2014,0.93302083,0.74,1.260838959
PRY,2015,0.93716985,0.8,1.171462313
PSE,1980,0.83962572,NA,NA
PSE,1981,0.84697491,NA,NA
PSE,1982,0.85428303,NA,NA
PSE,1983,0.86158293,NA,NA
PSE,1984,0.86882323,NA,NA
PSE,1985,0.87601262,NA,NA
PSE,1986,0.88317287,NA,NA
PSE,1987,0.89032465,NA,NA
PSE,1988,0.89747977,NA,NA
PSE,1989,0.90466696,NA,NA
PSE,1990,0.91189146,NA,NA
PSE,1991,0.91919684,NA,NA
PSE,1992,0.92654246,NA,NA
PSE,1993,0.93382394,NA,NA
PSE,1994,0.9409619,NA,NA
PSE,1995,0.94786191,NA,NA
PSE,1996,0.95428914,NA,NA
PSE,1997,0.96063471,NA,NA
PSE,1998,0.96568769,NA,NA
PSE,1999,0.96931398,NA,NA
PSE,2000,0.97152859,NA,NA
PSE,2001,0.97248906,NA,NA
PSE,2002,0.97229993,NA,NA
PSE,2003,0.97044927,NA,NA
PSE,2004,0.96649188,NA,NA
PSE,2005,0.95992237,NA,NA
PSE,2006,0.94951504,NA,NA
PSE,2007,0.93643755,NA,NA
PSE,2008,0.92173266,NA,NA
PSE,2009,0.90687102,NA,NA
PSE,2010,0.89818555,NA,NA
PSE,2011,0.89203149,NA,NA
PSE,2012,0.8887071,NA,NA
PSE,2013,0.88813537,NA,NA
PSE,2014,0.89001554,NA,NA
PSE,2015,0.89393103,NA,NA
QAT,1980,0.49750376,0.61,0.815579934
QAT,1981,0.51555842,0.43,1.19897307
QAT,1982,0.53943795,0.37,1.457940405
QAT,1983,0.57040113,0.49,1.164083939
QAT,1984,0.60656399,0.6,1.010939983
QAT,1985,0.64433813,0.71,0.907518493
QAT,1986,0.6819396,0.72,0.947138333
QAT,1987,0.71809113,0.72,0.997348792
QAT,1988,0.75234699,0.69,1.090357957
QAT,1989,0.78501046,0.81,0.969148716
QAT,1990,0.8134672,0.82,0.992033171
QAT,1991,0.83882582,0.86,0.97537886
QAT,1992,0.86008602,0.88,0.977370477
QAT,1993,0.87717193,0.9,0.974635478
QAT,1994,0.89048773,0.91,0.978557945
QAT,1995,0.90060061,0.92,0.978913707
QAT,1996,0.90840632,0.92,0.987398174
QAT,1997,0.9144032,0.92,0.993916522
QAT,1998,0.91839457,0.94,0.9770155
QAT,1999,0.92077881,0.92,1.000846533
QAT,2000,0.92343718,0.8,1.154296475
QAT,2001,0.92843276,0.93,0.998314796
QAT,2002,0.93284839,0.96,0.971717073
QAT,2003,0.936149,0.92,1.017553261
QAT,2004,0.93940699,0.96,0.978548948
QAT,2005,0.9415735,0.97,0.97069433
QAT,2006,0.94355881,0.96,0.98287376
QAT,2007,0.9446699,0.94,1.004967979
QAT,2008,0.94549006,NA,NA
QAT,2009,0.94595557,0.99,0.955510677
QAT,2010,0.94516563,0.97,0.974397557
QAT,2011,0.94457483,0.93,1.01567186
QAT,2012,0.94472742,0.92,1.02687763
QAT,2013,0.94591069,0.99,0.955465343
QAT,2014,0.9462586,0.89,1.06321191
QAT,2015,0.94818729,0.99,0.957764939
ROU,1980,0.92420644,NA,NA
ROU,1981,0.92634284,NA,NA
ROU,1982,0.92839897,NA,NA
ROU,1983,0.93038237,NA,NA
ROU,1984,0.93231654,NA,NA
ROU,1985,0.9341957,0.95,0.983363895
ROU,1986,0.9361285,0.89,1.051829775
ROU,1987,0.93920588,0.92,1.020875957
ROU,1988,0.94285381,0.96,0.982139385
ROU,1989,0.94620204,0.96,0.985627125
ROU,1990,0.94940013,0.96,0.988958469
ROU,1991,0.95242959,0.98,0.971866929
ROU,1992,0.95469481,0.98,0.974178378
ROU,1993,0.95635599,0.91,1.050940648
ROU,1994,0.95916671,0.98,0.978741541
ROU,1995,0.96148789,0.98,0.981110092
ROU,1996,0.96364266,0.98,0.983308837
ROU,1997,0.96527708,0.97,0.99513101
ROU,1998,0.96644074,NA,NA
ROU,1999,0.96677125,0.97,0.996671392
ROU,2000,0.96706933,0.99,0.976837707
ROU,2001,0.96621197,0.99,0.975971687
ROU,2002,0.96415424,NA,NA
ROU,2003,0.96192849,0.97,0.991678856
ROU,2004,0.95978248,NA,NA
ROU,2005,0.95767611,NA,NA
ROU,2006,0.95587069,0.97,0.985433701
ROU,2007,0.95438814,NA,NA
ROU,2008,0.95394105,NA,NA
ROU,2009,0.95387512,NA,NA
ROU,2010,0.95380944,0.94,1.014690894
ROU,2011,0.95481747,NA,NA
ROU,2012,0.95585221,NA,NA
ROU,2013,0.95692956,NA,NA
ROU,2014,0.95802081,0.94,1.019171074
ROU,2015,0.96025389,0.89,1.078936955
RUS,1980,0.39310074,NA,NA
RUS,1981,0.39708146,NA,NA
RUS,1982,0.40181592,NA,NA
RUS,1983,0.40771788,NA,NA
RUS,1984,0.41492876,NA,NA
RUS,1985,0.42351675,NA,NA
RUS,1986,0.43390152,0.6,0.7231692
RUS,1987,0.4495641,0.58,0.775110517
RUS,1988,0.47072762,0.5,0.94145524
RUS,1989,0.49860069,0.6,0.83100115
RUS,1990,0.53103065,0.69,0.769609638
RUS,1991,0.56764317,0.69,0.822671261
RUS,1992,0.60563385,0.73,0.829635411
RUS,1993,0.64368063,0.79,0.814785608
RUS,1994,0.67934293,0.88,0.771980602
RUS,1995,0.71004874,0.78,0.910318897
RUS,1996,0.73722851,0.84,0.877652988
RUS,1997,0.75856221,0.88,0.862002511
RUS,1998,0.77518553,0.91,0.851852231
RUS,1999,0.78163075,0.95,0.822769211
RUS,2000,0.79035902,0.96,0.823290646
RUS,2001,0.79968256,0.96,0.833002667
RUS,2002,0.81222898,0.97,0.837349464
RUS,2003,0.82498974,0.96,0.859364313
RUS,2004,0.83765227,0.97,0.863559041
RUS,2005,0.84940416,0.98,0.866738939
RUS,2006,0.85994649,0.98,0.877496418
RUS,2007,0.86844915,0.98,0.886172602
RUS,2008,0.87599975,0.98,0.893877296
RUS,2009,0.88214386,0.98,0.900146796
RUS,2010,0.88761413,0.97,0.915066113
RUS,2011,0.89274752,0.97,0.920358268
RUS,2012,0.89741349,0.97,0.925168546
RUS,2013,0.90155214,0.97,0.929435196
RUS,2014,0.90515733,0.97,0.933151887
RUS,2015,0.90855902,0.97,0.936658784
RWA,1980,0.63129443,NA,NA
RWA,1981,0.64497679,0.17,3.793981118
RWA,1982,0.66696239,NA,NA
RWA,1983,0.68881547,0.59,1.167483847
RWA,1984,0.71150351,NA,NA
RWA,1985,0.73303139,0.5,1.46606278
RWA,1986,0.75515771,0.77,0.980724299
RWA,1987,0.77415568,0.79,0.979943899
RWA,1988,0.78980386,0.78,1.012569051
RWA,1989,0.80189002,0.68,1.179250029
RWA,1990,0.8112731,0.57,1.42328614
RWA,1991,0.81908578,0.89,0.920321101
RWA,1992,0.82323897,0.85,0.968516435
RWA,1993,0.82523626,0.83,0.994260554
RWA,1994,0.82465583,NA,NA
RWA,1995,0.82423431,0.9,0.9158159
RWA,1996,0.82249105,0.98,0.839276582
RWA,1997,0.81781101,0.77,1.062092221
RWA,1998,0.8175565,NA,NA
RWA,1999,0.82208723,0.85,0.967161447
RWA,2000,0.82989186,0.9,0.922102067
RWA,2001,0.84243602,0.77,1.094072753
RWA,2002,0.85824138,0.88,0.975274295
RWA,2003,0.87517542,0.96,0.911641063
RWA,2004,0.89179581,0.89,1.002017764
RWA,2005,0.90913999,0.95,0.956989463
RWA,2006,0.92528677,0.99,0.934633101
RWA,2007,0.93777376,0.97,0.966777072
RWA,2008,0.94794422,0.97,0.977262082
RWA,2009,0.95586455,0.97,0.985427371
RWA,2010,0.96231526,0.97,0.992077588
RWA,2011,0.96775967,0.97,0.997690381
RWA,2012,0.97232407,0.99,0.982145525
RWA,2013,0.97555155,0.99,0.985405606
RWA,2014,0.97781044,0.98,0.997765755
RWA,2015,0.97929662,0.99,0.989188505
SAU,1980,0.61863893,0.41,1.508875439
SAU,1981,0.64252871,0.53,1.212318321
SAU,1982,0.66943371,0.62,1.07973179
SAU,1983,0.69794333,0.67,1.041706463
SAU,1984,0.72726274,0.76,0.956924658
SAU,1985,0.75584441,0.81,0.933141247
SAU,1986,0.78500491,0.86,0.912796407
SAU,1987,0.81148177,0.89,0.91177727
